time,close,high,low,open,volume,EMA_20,EMA_50,EMA_200,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0
2016-01-25,21.9471435546875,21.9471435546875,21.27299197452338,21.37219884846279,257666000,,,,,,,,,,,,
2016-02-01,21.19858741760254,21.944890723660592,21.124183980238552,21.75098731195404,868619200,,,,,,,0.0,,,,,
2016-02-08,21.306814193725586,21.841808295701437,20.989444547371622,21.111858627944954,924489200,,,,,,,1.0999263575441063,,,,,
2016-02-15,21.77153778076172,22.417610759342967,21.44736758736471,21.540310569779557,673265200,,,,,,,5.886871985097887,,,,,
2016-02-22,21.968761444091797,22.220388418416178,21.154934823925576,21.832744619666812,636211600,,,,,,,7.923720043484895,,,,,
2016-02-29,23.351577758789062,23.519329601316926,21.909814379324626,21.957419561817996,807215200,,,,,,,20.85706174348788,,,,,
2016-03-07,23.18156623840332,23.310780842406892,22.703245116849125,23.211035628956477,622057200,,,,,,,20.47624860756758,,,,,
2016-03-14,24.011255264282227,24.142737253141327,23.072748996747507,23.10222011155847,728292800,,,,,,,27.439041580439156,,,,,
2016-03-21,23.95458221435547,24.40343386591445,23.777762443280135,24.013522714555755,479134400,,,,,,,27.2634461150822,,,,,
2016-03-28,24.933900833129883,25.03137865089244,23.775502333717707,24.02939848753615,591860000,,,,,,,35.00385761251458,,,,,
2016-04-04,24.632396697998047,25.432620583002485,24.50998259602623,25.031374071618345,582890400,,,,,,,33.81090798251147,,,,,
2016-04-11,24.902162551879883,25.477961519189716,24.63239974208257,24.702673840416818,649240000,,,,,,,35.91535768623141,,,,,
2016-04-18,23.956850051879883,24.69813335072423,23.716556689907346,24.684532361790104,756212000,,,,,,,32.067726747390616,,,,,
2016-04-25,21.250139236450195,23.95004580668786,20.971308629813855,23.80269544138376,1397696400,,,,,,,24.10486663596951,,,,,
2016-05-02,21.0189208984375,21.739802843988773,20.82169787566916,21.30228641587863,902429200,,,,,,,23.56652064845969,,,,,
2016-05-09,20.645126342773438,21.386362126051086,20.405651210670854,21.21074702917586,864199200,,,,,,,22.684494944290194,,,,,
2016-05-16,21.717077255249023,21.764972301274632,20.902857992701314,21.071631260609106,850828800,,,,,,,30.6952819479205,,,,,
2016-05-23,22.88709259033203,22.97376132047607,21.81971240163215,21.865327980670173,816000000,,,,,,,38.219499571618385,,,,,
2016-05-30,22.33287239074707,22.898493301027965,22.038658477663525,22.71603449382609,560708000,,,,,,,36.21387769776088,,,,,
2016-06-06,22.540409088134766,23.238310489546294,22.24847652127126,22.348827253595996,499457600,22.675438690185548,,,,,,37.53575990363126,19.93924094211355,22.67543869018555,25.411636438257553,24.133581585403157,0.4753253210324563
2016-06-13,21.742158889770508,22.606554153748437,21.735316990961696,22.508482877358972,766930400,22.586554899669828,,,,,,34.56837214274167,19.91600038992326,22.6651894569397,25.41437852395614,24.259131583607267,0.3321267572602943
2016-06-20,21.301986694335938,22.097959786870423,21.13093220012027,21.894975259605665,826916000,22.46421507059041,,,,,,33.01829952130266,19.932417121621803,22.670359420776375,25.408301719930947,24.154379278569085,0.25010928337259575
2016-06-27,21.8698787689209,22.002161278167506,20.868640318004687,21.210749175676895,737313600,22.40761161328855,,,,,,36.946640973784405,20.008444375657334,22.698512649536138,25.388580923414942,23.702595103153403,0.3459827416535355
2016-07-04,22.05005645751953,22.097951489108617,21.523209369983913,21.75584262913886,450824000,22.37355874131055,,,,,,38.18533618717092,20.03974807402722,22.712438583374027,25.385129092720835,23.535037856333684,0.37608327198041747
2016-07-11,22.52901840209961,22.647617166710024,22.061470465620772,22.06603115346437,571642400,22.38836442329046,,,,,,41.47665572517975,20.08891971757691,22.74045143127442,25.391983144971928,23.31995670104348,0.46013002068152326
2016-07-18,22.501649856567383,23.03533905488926,22.421823032153885,22.510771231874198,590262000,22.399153512173978,,,-0.3182870454729283,,,41.34120011124468,20.060457060370265,22.697955036163332,25.3354530119564,23.239961235194055,0.4627857193829841
2016-07-25,23.76744270324707,23.844988283156116,21.99075714481081,22.40813037241417,1026284000,22.529466768466655,,,-0.16975815446197373,,,49.54789310044477,20.05435803398255,22.72724885940552,25.400139684828492,23.521463965638,0.694582179329555
2016-08-01,24.513246536254883,24.55201846494779,23.719553034476586,23.813063646089404,680596800,22.718398174922676,,,0.008039523515456892,,,53.661507433487174,20.01992493829188,22.75234842300415,25.48477190771642,24.01882595951816,0.8222227672801894
2016-08-08,24.80655288696289,24.980827550795592,24.57265937060707,24.65520868559925,498023200,22.917270052259838,,,0.17064573767373759,,,55.20826995722781,19.959002737621972,22.794946956634522,25.630891175647072,24.8822181899146,0.8546624642407091
2016-08-15,25.077131271362305,25.27662992681877,24.783617214701145,24.79737513939408,529485600,23.122971120745788,,,0.3176836884031289,,,56.64596757677914,19.94279428119377,22.802108478546142,25.661422675898514,25.079384216092297,0.8978266527901615
2016-08-22,24.522205352783203,25.067957924832687,24.377740150268842,24.962476423486066,494422000,23.25623152379697,,,0.3849964404736568,,,52.89606749104643,19.951746120348698,22.796598911285404,25.64145170222211,24.958572127427022,0.8032857178050362
2016-08-29,24.703371047973633,24.765283486918594,24.192013035832517,24.448838827732807,532002400,23.39405433562332,,,0.4477988921056557,,,53.967442326624386,19.97154800825382,22.786659336090093,25.601770663926366,24.70841632654444,0.840432666539825
2016-09-05,23.648540496826172,24.93954604336329,23.648540496826172,24.74234096430934,675214800,23.418291112880734,,,0.4077539439525175,,,47.231376854263765,19.97983651366974,22.771243858337407,25.562651203005075,24.51695095826423,0.6571423533302361
2016-09-12,26.352087020874023,26.629549618135165,23.510959738357045,23.53847734078534,1552912800,23.697700246975334,,,0.5874004572158142,0.38337007017080693,0.20403038704500728,60.752720554656214,19.906996815670585,23.026341247558598,26.14568567944661,27.09370453908952,1.0330840896114966
2016-09-19,25.845317840576172,26.641017292130996,25.57932133269888,26.414002744544685,804382800,23.9022352558897,,,0.6810290961622627,0.3815989672938043,0.2994301288684584,57.7648042612394,20.05678621128865,23.26766109466553,26.478535978042412,27.599464082902802,0.9013947661516658
2016-09-26,25.92328453063965,26.287883613851907,25.57932233916446,25.59995923090153,625536000,24.094716139199218,,,0.7528434170950291,0.36273063058125654,0.39011278651377257,58.10618279991976,20.360885603696484,23.53156900405884,26.7022524044212,26.948338207413723,0.8771608868781212
2016-10-03,26.15488052368164,26.269534570163824,25.74671239812217,25.845314948076126,504117600,24.290922271054686,,,0.8190036803238208,0.34311271504803853,0.47589096527578223,59.16210442717842,20.49745141013956,23.75345916748047,27.009466924821382,27.415019718883958,0.8687677572000538
2016-10-10,26.973512649536133,27.21658043848777,26.306226951743998,26.37501833582,834833600,24.5464070690053,,,0.9268092563652708,0.3607346328715908,0.56607462349368,62.737290189548986,20.429227525855573,23.957780170440678,27.486332815025783,29.456423921433792,0.9273327880942034
2016-10-17,26.737327575683594,27.10651380449452,26.095265862151432,26.904723280152787,462126000,24.755066164879423,,,0.9818694111175965,0.3326358300991332,0.6492335810184633,61.07596763261353,20.528739266445754,24.1780029296875,27.82726659292925,30.186642576347094,0.8506631586771357
2016-10-24,26.07691764831543,27.140907102002387,25.98290048671178,26.851978403528175,840902400,24.880956782349518,,,0.9611360405936971,0.24952196766018697,0.7116140729335101,56.565460625456566,20.696955407261584,24.354828357696533,28.012701308131483,30.038174744754468,0.7353949021676828
2016-10-31,24.957895278930664,26.193867671986908,24.790501328774457,26.060868540710647,625386000,24.888284258214387,,,0.8446720878893643,0.10644641196468341,0.7382256759246809,49.84789813864963,21.064428839130958,24.51561517715454,27.966801515178123,28.155004988328027,0.5640765317281314
2016-11-07,24.991533279418945,25.749830495487437,24.392271560249384,25.371834560697522,829076000,24.898117498329107,,,0.7464828818164939,0.006605764713450313,0.7398771171030436,50.03996798220046,21.595114627746312,24.700092506408694,27.805070385071076,25.14142712507464,0.5469312156799976
2016-11-14,25.367231369018555,25.477865173155774,23.988929183199716,24.825590842648985,793365600,24.94279500982334,,,0.6910173072053354,-0.03908784791816655,0.7301051551235019,52.2399944700653,22.060800191464597,24.874960136413574,27.68912008136255,22.626447877835407,0.5874632647459395
2016-11-21,25.765968322753906,25.911173521269426,25.35570450858183,25.381058048420726,376529600,25.02119246819768,,,0.6714946076546227,-0.04688843797510345,0.7183830456297261,54.528623920412784,22.558503200308824,25.060755729675293,27.563008259041762,19.969489797974983,0.6409155520480505
2016-11-28,25.33034896850586,25.922696449989033,25.088338564959518,25.68299139309993,622000000,25.050635944417504,,,0.6137964232500366,-0.08366929790375166,0.6974657211537882,51.61843419012202,22.99978730311436,25.200822257995608,27.401857212876855,17.46796142084541,0.5294240466792678
2016-12-05,26.263818740844727,26.436682844251248,24.950052258341014,25.353401832956227,607958400,25.166177163124857,,,0.6360612871281788,-0.04912354722048762,0.6851848343486664,56.92376293156555,23.545114877457948,25.38893070220948,27.23274652696101,14.52456463313023,0.7372493030189571
2016-12-12,26.729394912719727,26.904564327395807,25.92730486317282,26.111693905828087,780062400,25.315055044038655,,,0.683396686645203,-0.001430518162770733,0.6848272048079738,59.31978487109135,23.76726277939081,25.53702831268311,27.30679384597541,13.860387446986826,0.8368713475333803
2016-12-19,26.856164932250977,27.082041455991284,26.641813384856466,26.69021687873721,453292000,25.46182741434459,,,0.7228075375496914,0.030384266193374088,0.6924232713563173,59.97264540535918,23.859746502667896,25.654174232482916,27.448601962297936,13.989362616419307,0.8349231289164175
2016-12-26,26.69482421875,27.201891495298575,26.60493503571152,26.85616332716153,339314400,25.57925568143082,,,0.7325773776366127,0.032123285024236226,0.7004540926123765,58.68186261985444,23.94326970867629,25.748587799072272,27.553905889468254,14.022657121887113,0.7620691679520529
2017-01-02,27.17654037475586,27.234161737512817,26.450510852325266,26.690215932409956,415382000,25.73137803317606,24.014781227111815,,0.770310850233539,0.055885406096929935,0.714425444136609,61.356174153022934,23.970174264755624,25.853558254241946,27.73694224372827,14.569630771635115,0.8512247443695073
2017-01-09,27.436983108520508,27.64211498043393,27.183449512067703,27.185753100047595,555242800,25.893816611780295,24.148985222461175,,0.8118716995458755,0.07795700432741315,0.7339146952184623,62.759605745398,24.098669561522495,25.999297142028812,27.89992472253513,14.620607396604449,0.8782134862287708
