time,close,high,low,open,volume
2017-05-22,35.70513153076172,36.004977763247624,35.486637222602816,35.79578304725794,412906000
2017-05-29,36.132835388183594,36.132835388183594,35.3820543896702,35.6609819744137,355011600
2017-06-05,34.628936767578125,36.25601801556233,33.94091582604225,35.87481626504769,636638800
2017-06-12,33.06926727294922,34.28492849004704,33.0529947569857,33.87583502693012,882121600
2017-06-19,34.0013542175293,34.20590274079534,33.39236199185875,33.39236199185875,533012000
2017-06-26,33.47603988647461,34.46623389978136,33.07159264606453,34.2082251259735,508240800
2017-07-03,33.513221740722656,33.773557140838946,33.101805196769725,33.67593269582865,316711600
2017-07-10,34.642887115478516,34.710296762129296,33.32495155884817,33.49695858997639,444353600
2017-07-17,34.92879867553711,35.27048613964097,34.53365094501255,34.591761009700186,424326400
2017-07-24,34.749813079833984,35.793470950167624,34.2384453023917,35.00084894441611,423272400
2017-07-31,36.351322174072266,37.13232137586684,34.43136742859041,34.84278402256486,691234000
2017-08-07,36.60468292236328,37.615799244750185,35.94223045834781,36.50705846072172,605076400
2017-08-14,36.75309371948242,37.922190847379774,36.57107868305969,37.17779784492468,538514000
2017-08-21,37.30380630493164,37.50915806003295,36.1953796861909,36.75309314771942,450684800
2017-08-28,38.28156280517578,38.48924684600232,37.32014596255517,37.36915166238365,504514800
2017-09-04,37.016780853271484,38.32822333732783,36.99344413320669,38.21154685837097,406640800
2017-09-11,37.3084831237793,38.260563901925785,36.84877737539445,37.45316086120725,884310000
2017-09-18,35.4439697265625,37.4531382182689,35.13360996077407,37.36213073511909,744754000
2017-09-25,35.96434783935547,36.104361003748345,34.80691944834739,35.000602782795035,619427200
2017-10-02,36.239715576171875,36.28405320849662,35.576994021116754,35.9970265026102,375137200
2017-10-09,36.63408660888672,36.86977184325368,36.19304960711313,36.358728233438384,325219200
2017-10-16,36.46140670776367,37.53949644187987,36.174383511151746,36.84643773832396,504205200
2017-10-23,38.048213958740234,38.17655884312885,36.232727588835296,36.61075837495738,489613200
2017-10-30,40.25338363647461,40.66408354419493,38.20454503246988,38.2442146064528,860709600
2017-11-06,40.759761810302734,41.126127673052046,40.07137127837423,40.223049280759206,553701600
2017-11-13,39.847740173339844,40.86647610741686,39.43322318917015,40.63228426725974,465838800
2017-11-20,40.97653579711914,41.10065715392758,39.70955741696045,39.88051641480327,324037200
2017-11-27,40.058509826660156,41.00230253535157,39.14750382843879,40.99527706692823,680394000
2017-12-04,39.665061950683594,40.426185260928285,38.98356656412703,40.39339855358015,549924400
2017-12-11,40.74235916137695,40.789196819819715,39.52924343884898,39.62526296142143,556588800
2017-12-18,40.98591232299805,41.49879302048942,40.57373597415919,40.955469813996565,470529600
2017-12-25,39.632286071777344,40.24587115334235,39.629945439714064,39.99996899430369,388655200
2018-01-01,40.98358154296875,41.0702314004302,39.639318781904876,39.85009363107383,404673600
2018-01-08,41.4730339050293,41.536266705175215,40.51519009509924,40.83135052234479,440790000
2018-01-15,41.79386901855469,42.177943416755134,40.999958981942896,41.66271861253719,510284800
2018-01-22,40.16624450683594,42.02338780951621,39.82666702550764,41.52221737349434,766299200
2018-01-29,37.58779525756836,39.850089586781614,37.49411993865664,39.850089586781614,1051968400
2018-02-05,36.629947662353516,38.379361046059984,35.18498439457223,37.259924302806624,1270616000
2018-02-12,40.54633331298828,41.108337225733806,37.03794588340278,37.27074234812801,901347600
2018-02-19,41.26823806762695,41.30350863075407,40.212428292032385,40.45698282322442,544825600
2018-02-26,41.43519592285156,42.47219000120603,40.55104215533317,41.468116312830226,808513600
2018-03-05,42.32168960571289,42.326393542983574,40.979004353186724,41.20004276022187,559410800
2018-03-12,41.860816955566406,43.14941987974511,41.76675612179728,42.394597386483774,621670000
2018-03-19,38.78509521484375,41.7314829225167,38.78509521484375,41.69621235460908,690682800
2018-03-26,39.45290756225586,41.18593735250613,38.84387855493184,39.52110210509954,634123200
2018-04-02,39.5940055847168,40.96961173425842,38.674581054817494,39.18484900308037,657635200
2018-04-09,41.08718490600586,41.348197905710904,39.93967136554716,39.946725480021286,511486000
2018-04-16,38.9684944152832,42.077132720522656,38.90029989271545,41.15770866338832,676952800
2018-04-23,38.16902542114258,39.25069841009638,37.77162680583212,39.22953606193375,648833600
2018-04-30,43.227012634277344,43.32577380478561,38.056136086310886,38.12433062969618,1011222800
2018-05-07,44.3463134765625,44.76487429838451,43.18939219048723,43.54446240125313,593067600
2018-05-14,43.9791145324707,44.73920687499495,43.693491895556356,44.61645808128762,396995200
2018-05-21,44.51494216918945,44.76751738634724,43.84926997841946,44.3780307909058,377579600
2018-05-28,44.90680694580078,44.91152542115865,43.93898641777942,44.28362601905173,368519600
2018-06-04,45.25143814086914,45.84157166801112,44.79585678682235,45.23727551252001,467079200
2018-06-11,44.576332092285156,45.5299900357638,44.439420660720806,45.16882854980033,560749200
2018-06-18,43.651004791259766,44.66603537569243,43.30400592167593,44.34972460809176,502417600
2018-06-25,43.695858001708984,44.20809359968619,42.66194264989053,43.292204982937776,486482000
2018-07-02,44.37096405029297,44.47954661231971,43.296920210705906,43.39134374495692,263102000
2018-07-09,45.16410446166992,45.284490417668366,44.2859853892741,44.73212624041959,340328800
2018-07-16,45.190067291259766,45.47568991233952,44.661306333894764,45.20895199708237,351736000
2018-07-23,45.08148193359375,46.25703057916782,44.74628650354268,45.01066518597408,377988800
2018-07-30,49.096763610839844,49.27380371726621,44.63063229161758,45.2986604568697,896758400
2018-08-06,48.98816680908203,49.51928701323938,48.27764729931172,49.09911220654605,486568400
2018-08-13,51.5406379699707,51.628282901605665,49.20024937487372,49.58162844414128,557495600
2018-08-20,51.20425796508789,51.91963682282286,50.6546916646733,51.66380822313629,451300800
2018-08-27,53.921295166015625,54.21502568482457,51.24453556991408,51.438776369656566,650762400
2018-09-03,52.421836853027344,54.40453234531443,52.282077741674996,54.10606318326197,530531600
2018-09-10,53.02350616455078,54.09184307717662,51.27769224424046,52.33891939292997,792999600
2018-09-17,51.55958938598633,52.81268998829562,51.00054932178924,52.62318420789418,874984400
2018-09-24,53.47358322143555,53.63939940002917,51.31559454450289,51.36060256751865,517372400
2018-10-01,53.13011169433594,55.30468417424321,52.25128398782354,53.99709822601538,570665200
2018-10-08,52.61371612548828,53.83602474346435,50.294649328803835,52.63740570599671,768031200
2018-10-15,51.950439453125,52.82216455239156,50.45571896720867,52.38867132188841,594081600
2018-10-22,51.237422943115234,53.11588980826634,50.37754271730806,52.064136318903884,742398400
2018-10-29,49.148128509521484,52.67292322352921,48.662521147330224,51.922009976032975,1082425200
2018-11-05,48.435115814208984,49.77349360602212,46.94276302103619,48.39484643018241,764797600
2018-11-12,46.00359344482422,47.505908586381345,44.1970125882665,47.30385549146894,968906000
2018-11-19,40.954673767089844,45.33087507542958,40.90951233353466,45.16448034694639,657994800
2018-11-26,42.449867248535156,43.45299464113636,40.472136243951255,41.41821607531544,854999600
2018-12-03,40.0514030456543,43.961697047636285,40.00623796694149,43.847598277874894,670107200
2018-12-10,39.33587646484375,41.0212271265666,38.824806266053535,39.22177776331117,870150800
2018-12-17,35.82969284057617,40.01810641129095,35.568216457565846,39.32875166961015,1150777200
2018-12-24,37.13710021972656,37.68145328355887,34.84559645449686,35.21642015839722,764640800
2018-12-31,35.242557525634766,37.8811155866902,33.7545079863698,37.68381767517585,887850000
2019-01-07,36.200523376464844,36.73299021469195,34.68157050708004,35.34715314808053,814824400
2019-01-14,37.277339935302734,37.52930962970912,35.47075915606963,35.85822404112847,621168000
2019-01-21,37.50077819824219,37.58873254360028,36.060269626743306,37.17987487039911,450006400
2019-01-28,39.58311080932617,40.172625241053034,36.526187820454176,37.03250305674545,809187200
2019-02-04,40.50777816772461,41.73435101672132,39.76375175652716,39.79465492441941,605593600
2019-02-11,40.68389892578125,41.17567649509034,40.40458847066945,40.834298264183325,448918400
2019-02-18,41.29265594482422,41.37621194591725,40.46188606997537,40.51440636048716,325000400
2019-02-25,41.77011489868164,41.984968006082866,41.235364449059595,41.57674637348265,483522400
2019-03-04,41.27833938598633,42.43377867365642,40.464278397663925,41.942001005754086,467119200
2019-03-11,44.43193054199219,44.72079222088939,41.860839759982504,41.894261441263254,632534000
2019-03-18,45.608856201171875,47.194005494555036,44.10009775764254,44.355537744059454,729373200
2019-03-25,45.346248626708984,46.045721490167146,44.06428422754898,45.718662621368466,671354400
2019-04-01,47.02928161621094,47.05315580507173,44.97145330201513,45.74970304683385,446161600
2019-04-08,47.47570037841797,48.425837723060546,46.840688483477834,46.89081918015454,528026800
2019-04-15,48.66695022583008,48.73617954389049,47.27039398621364,47.40647030325994,385342400
2019-04-22,48.77198791503906,49.7698662763845,48.25156050901197,48.421058494088136,389981600
2019-04-29,50.55051040649414,51.400379089529736,47.5329972037338,48.795863133655594,745822400
2019-05-06,47.07224655151367,49.85580770153789,46.01946194292642,48.7695977744757,694654400
2019-05-13,45.293216705322266,46.12479087070343,43.8193912752171,44.98407413676552,745662000
2019-05-20,42.88956832885742,45.053577643337725,42.611577291318056,43.97996149784569,627880400
2019-05-27,41.95493698120117,43.27778373688009,41.935764812126756,42.87757430633459,418765600
2019-06-03,45.56879806518555,45.99297355745612,40.80462629661702,42.08194307243886,617392800
2019-06-10,46.189491271972656,47.16005716635601,45.60475292882197,45.96661801186878,447372400
2019-06-17,47.63694381713867,48.133013961068784,46.0528798789143,46.22782084718615,526635600
2019-06-24,47.43086624145508,48.30557873956293,46.80059435905251,47.57944599966917,469474000
2019-07-01,48.943023681640625,49.14672475261066,48.08508842206504,48.68899887285619,291262800
2019-07-08,48.72016525268555,48.98137922666337,47.54829326659143,48.123443770708185,406402800
2019-07-15,48.55001449584961,49.487033785576166,48.4948967896062,48.90948447492159,349566400
2019-07-22,49.784210205078125,50.261104830641415,48.794468095724504,48.80405235542885,348612800
2019-07-29,48.89270782470703,53.05057477583062,48.31995250948189,49.956739476322696,879082000
2019-08-05,48.16657257080078,48.77527334000407,46.15114374030866,47.447632754077816,692845600
2019-08-12,49.675052642822266,51.0317948538938,47.90695608051135,48.02001823731822,644382400
2019-08-19,48.74650573730469,51.58508113305703,48.3519921175975,50.66615096375459,567620000
2019-08-26,50.213897705078125,50.625248350580826,48.9100784732345,49.52109198135494,439958400
2019-09-02,51.30121994018555,51.5802671339122,49.126584772899946,49.658214054636886,329948400
2019-09-09,52.62187957763672,54.4669525833827,50.77440232167286,51.68130018629665,701467600
2019-09-16,52.37652587890625,53.827085715911146,52.31398231907122,52.37652587890625,569162000
2019-09-23,52.63871765136719,53.52156195686944,52.23457972814304,52.66998758504578,465780800
2019-09-30,54.60887908935547,54.8999548654614,51.75106254973365,53.13907470787248,634486800
2019-10-07,56.82200622558594,57.16600118945812,53.964186098478116,54.430867558492515,588705600
2019-10-14,56.87012481689453,57.283883467507316,56.097934640282496,56.50688111943848,422709600
2019-10-21,59.316585540771484,59.35266764688448,57.0890275385287,57.13713823688301,388122000
2019-10-28,61.539337158203125,61.565794923188214,57.07459298758031,59.51865472235587,654221600
2019-11-04,62.578556060791016,62.65072028721816,61.43109347203549,61.902583547547465,423960800
2019-11-11,64.12239837646484,64.12722131238719,62.3176263012807,62.322449237203045,461333600
2019-11-18,63.162109375,64.66286726042541,62.82914268635805,64.13204973313222,455825200
2019-11-25,64.48190307617188,64.66286257965973,63.3358262207488,63.38649282001231,301081200
2019-12-02,65.31672668457031,65.38669975339957,61.837482798977916,64.48672518351057,456599200
2019-12-09,66.38801574707031,66.42420617913521,63.91731740794808,65.14542849109621,568117600
2019-12-16,67.42311096191406,68.19761571489019,66.82956574508037,66.83438868193637,732720000
2019-12-23,69.92276763916016,70.92890598367917,67.64750464922972,67.68611023707771,386438000
2019-12-30,71.76371002197266,72.52856874501903,68.81769143699375,69.8407134494623,526723200
2020-01-06,74.87623596191406,75.4408362602049,70.63454717981594,70.88547982758261,670091600
2020-01-13,76.90296936035156,76.90537714681764,74.68801934613242,75.19229966391939,652055600
2020-01-20,76.8016357421875,78.01285552986269,76.15983173383994,76.53140402567527,463685200
2020-01-27,74.67840576171875,79.1034700406626,73.56128071759098,74.81110651539845,866734800
2020-02-03,77.21663665771484,78.46887717985132,72.91945165755139,73.42130950842844,652341200
2020-02-10,78.5898208618164,79.13882231816687,75.90526182667296,75.98506974982095,492263600
2020-02-17,75.71176147460938,78.51724599612359,75.09504186089677,76.2704389733571,476635200
2020-02-24,66.11266326904297,73.5665441417501,62.00359989656375,71.89293233138102,1398039200
2020-03-02,69.9024658203125,73.52298965202486,67.16712097338844,68.26996522770997,1293800800
2020-03-09,67.22760009765625,69.2760868134583,59.97929543116825,63.788464395042844,1616839600
2020-03-16,55.44214630126953,62.65900442799819,55.14224853334512,58.5160827384301,1620263600
2020-03-23,59.916412353515625,62.56226998103535,51.42015090252566,55.16160142200833,1384190000
2020-03-30,58.385494232177734,63.48373132160691,57.294739312483024,60.64197391334163,837010800
2020-04-06,64.81391143798828,65.71118762117122,60.313049516304034,60.68066187836534,735437600
2020-04-13,68.39575958251953,69.71385626117566,64.29152983108129,64.89132559665636,829547200
2020-04-20,68.43685150146484,68.44652764676574,64.19476592721699,67.22275728234055,678844800
2020-04-27,69.91217803955078,72.31376726807983,67.28324727998736,68.15390880738622,790054000
2020-05-04,75.00556182861328,75.05876956376311,69.24706630769437,69.93634598280978,672706400
2020-05-11,74.62174224853516,77.52697547716402,72.80294181174233,74.71632342359298,834147600
2020-05-18,77.33296203613281,77.81797541682076,75.25467792371293,75.94582347133662,532904800
2020-05-25,77.10257720947266,78.63036638823644,75.92641828894915,78.45091380679956,525560400
2020-06-01,80.3909683227539,80.45159499569716,76.92554562511681,77.05650131087498,497736000
2020-06-08,82.1612777709961,86.03411057375031,79.37730522647833,80.08784817445786,811826800
2020-06-15,84.80944061279297,86.4681854978016,80.65287236003326,80.81535509997055,779940400
2020-06-22,85.75763702392578,90.30463719924026,85.15621780314628,85.20229466364677,883003200
2020-06-29,88.29911804199219,89.84146462563768,85.18776008863142,85.66549862184353,495648000
2020-07-06,93.04496002197266,93.43054475017904,89.69594340585552,89.72747045796889,564072000
2020-07-13,93.44026184082031,96.95903664657054,91.06369899216858,94.3496620228122,718600800
2020-07-20,89.83904266357422,96.27517346030017,86.47304800936116,93.5275754186182,665196000
2020-07-27,103.07505798339844,103.22541096516197,90.45257881075946,90.90121772134653,847635600
2020-08-03,107.78209686279297,110.9831805976653,104.65860964095916,104.95688812083556,1003474000
2020-08-10,111.66431427001953,112.76728173420409,106.02801240409863,109.42193923674499,941551200
2020-08-17,120.8597640991211,121.34322020785855,110.74600584056012,112.78673362528123,835695200
2020-08-24,121.28490447998047,125.15014341187617,119.5794332952392,125.06510413695364,1063638000
2020-08-31,117.54598999023438,134.08560945271932,107.76020880398585,123.97914791413308,1167976600
2020-09-07,108.8388900756836,117.09898441178457,106.89533846718923,110.73384992834117,771441800
2020-09-14,103.82451629638672,115.47611273394007,103.09568449283607,111.48211385735765,944587000
2020-09-21,109.11099243164062,109.67462421011028,100.19008973561047,101.58944934724231,847212600
2020-09-28,109.830078125,114.39742802131914,109.05266207166842,111.7639169612693,640562200
2020-10-05,113.66860961914062,113.69776170512303,109.08182693504324,110.69497822396754,548575100
2020-10-12,115.6607437133789,121.85095776064895,114.8153035762675,116.671391358692,881222300
2020-10-19,111.7930908203125,117.02124204404225,111.05453912383231,116.57422605813773,519569600
2020-10-26,105.78750610351562,113.96985593536186,104.67968236923052,110.79215257418838,684467100
2020-11-02,115.34005737304688,116.24380904841549,104.29096526632222,106.03044461629234,609571800
2020-11-09,116.09392547607422,118.75144614407559,111.10011033361914,117.30100427037534,589577900
2020-11-16,114.22488403320312,117.77798624921115,113.70895552636564,115.76294037849885,389493400
2020-11-23,113.49479675292969,114.49745883098531,109.6009876674912,114.06913745499462,365024000
2020-11-30,119.00454711914062,120.49392799294891,113.70896407728729,113.86472001468385,543370600
2020-12-07,119.16030883789062,122.60632371118497,116.96030438996269,119.0629576588686,452278700
2020-12-14,123.29747772216797,126.13995679034132,118.31339903645902,119.34525614673449,621538100
2020-12-21,128.4665069580078,130.84173305270377,120.17268883247876,121.70100871467608,433310200
2020-12-28,129.1674041748047,135.10545503324323,128.22315413773092,130.43289529339165,441102200
2021-01-04,128.54440307617188,130.06298656981346,123.02492186494955,129.97537941142014,610791200
2021-01-11,123.76471710205078,127.96029387655653,123.49215166336148,125.76029716322077,482792700
2021-01-18,135.37803649902344,136.1373282057296,123.57005377611789,124.38775025200066,429687100
2021-01-25,128.456787109375,141.23820720689488,126.7532453845792,139.2718440249411,716991000
2021-02-01,133.1293487548828,133.77183092248825,127.45411931511204,130.19926229285963,439303000
2021-02-08,131.97314453125,134.4201704123318,130.33530805190028,132.61658666637982,345543100
2021-02-15,126.61116027832031,132.5970883299083,124.2128975223916,132.0901474287897,363020300
2021-02-22,118.21722412109375,126.46493639401423,115.41923837192914,124.79783888963927,685989200
2021-03-01,118.37319946289062,125.49002313573473,114.61980921267136,120.64473442958179,663456700
2021-03-08,117.99298858642578,120.11828606408724,113.29393732050727,117.89549937767889,586977300
2021-03-15,116.97907257080078,124.0276524727531,116.67685382299581,118.36344597101993,626343500
2021-03-22,118.16846466064453,121.12243138267718,115.93592696323272,117.3105492648238,488825800
2021-03-29,119.91355895996094,121.06394949790783,115.87744464366168,118.59743601994161,359904000
2021-04-05,129.66261291503906,129.70160264420477,119.9817874577742,120.76171592417212,447820500
2021-04-12,130.79351806640625,131.61243632219518,127.35209777338672,129.19467128686148,444178800
2021-04-19,130.94952392578125,132.12915314225594,128.00530042839853,130.15983670849255,421147600
2021-04-26,128.16127014160156,133.6304985532716,127.78105703815494,131.44670169897105,501621500
2021-05-03,126.94265747070312,130.70579939568069,123.52072409828817,128.726724336851,453802300
2021-05-10,124.46292877197266,126.50394149512088,119.38480507420297,126.37699846096378,514165600
2021-05-17,122.49028015136719,125.00004641017311,119.98051389256126,123.84770193430599,386352000
2021-05-24,121.68951416015625,125.31256939111748,121.63092276524166,123.05670382930974,357615000
2021-05-31,122.93948364257812,123.20315975663462,120.24416837428298,122.14847020157359,278314500
2021-06-07,124.36528015136719,125.44927298497842,121.90434499431538,123.21293566538192,327048100
2021-06-14,127.40242004394531,129.44343320987477,124.09186450228192,124.82428677819465,457142800
2021-06-21,129.9902801513672,131.4844201035879,126.18169103809208,127.24614095678098,354155800
2021-06-28,136.6797637939453,136.71881975736173,130.22468177935457,130.28327317506356,321267200
2021-07-05,141.7090606689453,142.2363981441266,136.78718959629973,136.78718959629973,418559700
2021-07-12,142.9590301513672,146.48442251596472,140.26372214149322,142.7832559969077,504249300
2021-07-19,145.07815551757812,145.23440912929303,138.349638962688,140.3808912114879,441563700
2021-07-26,142.44149780273438,146.31845459547625,139.19930107985704,144.79501850686475,423324000
2021-08-02,142.7148895263672,144.57035291879927,141.77738266523173,142.92973453826977,284559400
2021-08-09,145.82369995117188,146.15622524916978,142.10719772347676,142.98741525899925,298082900
2021-08-16,144.93368530273438,148.34698672661767,141.32476672659388,145.27598547219753,429361600
2021-08-23,145.33465576171875,147.54498893926635,143.60354572760687,145.05101989151012,272129100
2021-08-30,150.90940856933594,151.57445905866877,145.34443847077628,145.725867998127,386647700
2021-09-06,145.69654846191406,153.80437821733287,145.43247723787448,151.56470502772063,354897400
2021-09-13,142.85049438476562,148.09271504675218,142.55708356060515,147.32008096917426,492884800
2021-09-20,143.6916046142578,144.22952199810462,138.16576266513772,140.64016770733792,394033300
2021-09-27,139.5154266357422,142.75270578152364,136.05322057381363,142.27346758763875,441421300
2021-10-04,139.7599334716797,141.05093517703023,135.23168246071864,138.64498423682923,382910100
2021-10-11,141.6572723388672,141.7159515069994,136.1412066820672,139.14375345509143,354098200
2021-10-18,145.4226837158203,146.87993285856993,140.01420130122446,140.29782226589302,340691300
2021-10-25,146.50830078125,149.8042436931447,143.19279317037723,145.4129014908708,392740000
2021-11-01,147.95578002929688,149.080504020282,144.55225354515252,145.71610693539412,324080300
2021-11-08,146.90823364257812,148.45577194280747,144.449795829464,148.29905579829142,281799900
2021-11-15,157.2512664794922,157.71161083201548,146.27158588471238,147.280421820172,462419300
2021-11-22,153.58810424804688,162.29544545256542,153.14735315261942,158.3580381131793,359933200
2021-11-29,158.5147247314453,166.80090655188366,154.55773981943875,156.09547378949244,669611100
2021-12-06,175.76290893554688,175.93921831838114,160.90460271061124,160.91439186427374,569227700
2021-12-13,167.6236572265625,178.38785566219482,166.20345276063674,177.39859814581993,769299200
2021-12-20,172.65805053710938,173.21634616947264,164.0192790013978,164.82242304753683,359176900
2021-12-27,173.9215545654297,177.604294120609,173.43182784528636,173.4514061534952,340248100
2022-01-03,168.6324920654297,179.1812094920179,167.5159157741246,174.17620196141505,481949000
2022-01-10,169.5140380859375,173.5395779480365,164.71470658182292,165.60601292555106,422655700
2022-01-17,159.0730438232422,168.99489744713455,158.965303342259,167.98606155487107,400041100
2022-01-24,166.83029174804688,166.8498849998228,151.52143102714248,156.7321300493939,688258600
2022-01-31,168.84799194335938,172.61889397856947,166.02716101945626,166.66381477548214,458553300
2022-02-07,165.3854522705078,173.24086361415053,164.7970255558841,169.5240125942392,412902000
2022-02-14,164.0713348388672,169.99476426383274,162.98275576839345,164.13997615024616,362252300
2022-02-21,161.6686553955078,163.47314264370752,149.06663457862697,161.79613642039806,414293700
2022-02-28,160.0210418701172,165.6502731605734,158.84420321072187,159.91316412008754,418671400
2022-03-07,151.74391174316406,161.83533675183884,151.51835462854714,160.20736896180534,521334100
2022-03-14,160.8153839111328,161.30573452736996,147.2032609801221,148.52719866537453,503123700
2022-03-21,171.34812927246094,171.89731959636083,159.86411067029448,160.35446131153566,446083700
2022-03-28,170.946044921875,176.14376491763892,168.62178757896973,168.84734469286113,465395100
2022-04-04,166.8074951171875,175.0453957363932,165.9346714824091,171.20104809982342,393099200
2022-04-11,162.10008239746094,167.96468590036903,161.8549071161648,165.4540934141864,297460200
